feature,correlation,abs_correlation,p_value
ivst_over_sale,-0.05846002246950446,0.05846002246950446,5.816692361141993e-15
ibcom_over_xsga,0.058435655744629916,0.058435655744629916,5.969031887929536e-15
dpvieb_d_over_act,0.05837711548744325,0.05837711548744325,6.3512564715146615e-15
dpvieb_d_over_ceq,0.05832747444225935,0.05832747444225935,6.694173383884275e-15
ceq_over_sale,-0.058166360048354564,0.058166360048354564,7.937555571392258e-15
che_over_seq,-0.0581194003418004,0.0581194003418004,8.34093722408885e-15
oancf_over_ppent,0.05809489552157324,0.05809489552157324,8.559374609419082e-15
ebit_over_cogs,0.057904881886724345,0.057904881886724345,1.0455438793182159e-14
oiadp_over_cogs,0.057866296444762995,0.057866296444762995,1.0888169481376562e-14
che_over_ceq,-0.05783879095129359,0.05783879095129359,1.1207350739707021e-14
dpc_over_ppent,-0.0578381557747099,0.0578381557747099,1.1214829216527294e-14
lt_over_mktcap,0.05783758360217617,0.05783758360217617,1.1221570096383563e-14
tlcf_over_ppent,-0.057809414559925415,0.057809414559925415,1.1558411081233153e-14
ceq_over_ppent,-0.057694294350468224,0.057694294350468224,1.3041488280578282e-14
acox_over_mktcap,0.05766880461741406,0.05766880461741406,1.3394364680682791e-14
fatp_over_mktcap,0.05763962452886259,0.05763962452886259,1.3809871699085664e-14
wcap_over_emp,-0.0575735148436933,0.0575735148436933,1.4798714432088765e-14
aco_over_mktcap,0.05753653224089274,0.05753653224089274,1.538193328603177e-14
ch_over_at,-0.0574804181690074,0.0574804181690074,1.631029493808775e-14
cogs_over_xsga,0.057428788440054966,0.057428788440054966,1.7213033373741316e-14
xopr_over_xsga,0.05742878844005495,0.05742878844005495,1.7213033373741316e-14
ch_over_lct,-0.05742399243107532,0.05742399243107532,1.7299344327949873e-14
ebitda_over_cogs,0.05739023701359587,0.05739023701359587,1.791898105120662e-14
oibdp_over_cogs,0.05739023701359587,0.05739023701359587,1.791898105120662e-14
tlcf_over_lct,-0.05730862884643839,0.05730862884643839,1.950865759200395e-14
mrct_over_sale,-0.0572945790683318,0.0572945790683318,1.9795997861921226e-14
ceql_over_sale,-0.0571830183076607,0.0571830183076607,2.2230289030346493e-14
ivst_over_at,-0.05705780925243971,0.05705780925243971,2.5314001734958018e-14
ceql_over_ppent,-0.057020937399498324,0.057020937399498324,2.6299727925695636e-14
dpact_d_over_emp,0.05692579842367009,0.05692579842367009,2.9020885174999355e-14
re_over_cogs,0.05675128025959663,0.05675128025959663,3.475085252227763e-14
fopo_over_lt,-0.05674849322330846,0.05674849322330846,3.485084278467376e-14
act_over_ppent,-0.0567262100190823,0.0567262100190823,3.56605347765824e-14
ebit_over_ppent,0.056628273619710734,0.056628273619710734,3.9444058364559296e-14
oiadp_over_ppent,0.05661456497511753,0.05661456497511753,4.0004213708261483e-14
lt_over_xsga,0.05658000234561762,0.05658000234561762,4.1451447460825506e-14
reuna_over_cogs,0.05639102068121078,0.05639102068121078,5.032308283061444e-14
wcap_over_ppent,-0.05638829304546497,0.05638829304546497,5.04639119146206e-14
ivst_over_act,-0.056388043777509306,0.056388043777509306,5.0476801039219114e-14
loxdr_over_xsga,0.05635209332256033,0.05635209332256033,5.237002082932816e-14
lt_over_ppent,-0.05618872045970332,0.05618872045970332,6.189087467469892e-14
dp_d_over_emp,0.056178682509784764,0.056178682509784764,6.252837922630332e-14
dpact_d_over_ceq,0.05616251430899636,0.05616251430899636,6.356880978376338e-14
dp_d_over_act,0.05612416421495087,0.05612416421495087,6.610519129043028e-14
sstk_over_cogs,-0.05606110705625199,0.05606110705625199,7.049353064775643e-14
xrd_over_ppent,-0.05596742403459113,0.05596742403459113,7.754678529453369e-14
caps_d_over_act,-0.055855839896155265,0.055855839896155265,8.685682081218035e-14
tlcf_d_over_lt,-0.05558566700112903,0.05558566700112903,1.1419062077102955e-13
dpact_d_over_act,0.055576037966561805,0.055576037966561805,1.1530684719492512e-13
re_d_over_seq,0.0555557138796288,0.0555557138796288,1.176981927662307e-13
mrc3_over_sale,-0.05548717363027033,0.05548717363027033,1.261275694009157e-13
lco_over_mktcap,0.0554716571741037,0.0554716571741037,1.2811667676852688e-13
capx_over_emp,0.055304856004331895,0.055304856004331895,1.5154503562028674e-13
tlcf_over_at,-0.055304184905207346,0.055304184905207346,1.5164731657317643e-13
xint_over_ppent,-0.0552015938205085,0.0552015938205085,1.6810763697312445e-13
intan_over_sale,-0.05518735323403673,0.05518735323403673,1.705269977692112e-13
lse_over_xsga,0.055183149712275906,0.055183149712275906,1.712476582967679e-13
at_over_xsga,0.055183149712275906,0.055183149712275906,1.712476582967679e-13
capxv_over_emp,0.055149050479371645,0.055149050479371645,1.7720535205657308e-13
dp_over_act,0.054961619976417186,0.054961619976417186,2.1377373142045243e-13
dpc_d_over_xsga,0.05485197519517774,0.05485197519517774,2.385024185239526e-13
reuna_d_over_seq,0.05483071941854446,0.05483071941854446,2.4361158206707563e-13
ch_over_ppent,-0.054776297400730416,0.054776297400730416,2.571878405612421e-13
tlcf_d_over_lct,-0.05467627404167777,0.05467627404167777,2.8410494534308094e-13
ivst_over_ppent,-0.05466305606418705,0.05466305606418705,2.878628572329646e-13
ivst_over_emp,-0.05443187296843138,0.05443187296843138,3.620610311471167e-13
tlcf_over_sale,-0.05436980828449607,0.05436980828449607,3.8499058091883123e-13
ivst_over_icapt,-0.054258647774098105,0.054258647774098105,4.2967527187700953e-13
lo_over_xsga,0.054185023483319154,0.054185023483319154,4.620347034825911e-13
dpvieb_over_lct,0.05405583963192243,0.05405583963192243,5.246929743638976e-13
pi_over_mktcap,0.05400922489482696,0.05400922489482696,5.492919980416858e-13
reuna_over_seq,0.053977831193841405,0.053977831193841405,5.664931156059966e-13
xacc_over_mktcap,0.05387384444316797,0.05387384444316797,6.27332049469248e-13
txndba_over_emp,0.05386720479566532,0.05386720479566532,6.314274177143495e-13
ivst_over_lct,-0.05373381609445534,0.05373381609445534,7.194897384056825e-13
txfo_over_mktcap,0.053638228228516834,0.053638228228516834,7.899023641004872e-13
invt_over_mktcap,0.053554412349185274,0.053554412349185274,8.571776940455707e-13
ceqt_over_xsga,0.05354136232056582,0.05354136232056582,8.681463128446024e-13
dpvieb_d_over_seq,0.05340162950998688,0.05340162950998688,9.945771022848594e-13
xrd_over_lt,-0.0531701043444916,0.0531701043444916,1.2449228307016876e-12
dpact_over_lct,0.05311134433697952,0.05311134433697952,1.3177199966616725e-12
fate_over_at,0.05300661651373822,0.05300661651373822,1.4579610111990773e-12
re_over_seq,0.052940105426749574,0.052940105426749574,1.5545224062914395e-12
txw_over_dltt_d,0.052879340815034495,0.052879340815034495,1.6482084705626514e-12
txndbl_over_emp,0.05285097930946055,0.05285097930946055,1.693810523289012e-12
act_over_lt,-0.052794734732510354,0.052794734732510354,1.7879362404735925e-12
ap_over_act,0.05270781803188746,0.05270781803188746,1.9435689986752204e-12
ch_over_lt,-0.0526564702840643,0.0526564702840643,2.041676623007458e-12
ppent_over_cogs,0.052556287199883846,0.052556287199883846,2.247275733286373e-12
pi_over_xsga,0.05246709446850126,0.05246709446850126,2.447314880169126e-12
dm_over_mktcap,0.05244795559447313,0.05244795559447313,2.4924618316287127e-12
ivst_over_lt,-0.05238784244924182,0.05238784244924182,2.6396404389013753e-12
oibdp_over_ppent,0.052261523560739015,0.052261523560739015,2.977230450540353e-12
ebitda_over_ppent,0.052261523560739015,0.052261523560739015,2.977230450540353e-12
ibc_over_mktcap,0.0521085762806548,0.0521085762806548,3.44298253787948e-12
ib_over_mktcap,0.05210068909865133,0.05210068909865133,3.46884630497362e-12
xrd_over_sale,-0.052093051034156686,0.052093051034156686,3.494074677464851e-12
ivst_over_ceq,-0.05197297688074095,0.05197297688074095,3.915145054608075e-12
sale_over_act,0.05185615744060381,0.05185615744060381,4.372382823139834e-12
revt_over_act,0.05185615744060381,0.05185615744060381,4.372382823139834e-12
ibcom_over_mktcap,0.05179445962015034,0.05179445962015034,4.63459097487679e-12
wcap_over_lt,-0.051786545090937275,0.051786545090937275,4.669322727285004e-12
tlcf_over_icapt,-0.05177326534710025,0.05177326534710025,4.728172954244131e-12
dilavx_over_mktcap,0.051663069831884456,0.051663069831884456,5.245393115046043e-12
tlcf_d_over_at,-0.05163736359353338,0.05163736359353338,5.373805739195652e-12
ch_over_emp,-0.05158497998141335,0.05158497998141335,5.645091371632868e-12
fate_over_icapt,0.0514074677995574,0.0514074677995574,6.66800258895441e-12
ibadj_over_mktcap,0.05134580613362616,0.05134580613362616,7.0641922904307176e-12
dpact_d_over_seq,0.051328846439835256,0.051328846439835256,7.1771476729430694e-12
ivst_over_seq,-0.05131425288454876,0.05131425288454876,7.2757592091532834e-12
act_over_lct,-0.05122115042640854,0.05122115042640854,7.936862133877786e-12
wcap_over_lct,-0.05122115042640853,0.05122115042640853,7.936862133877786e-12
tlcf_over_emp,-0.05119280538451448,0.05119280538451448,8.149573985240415e-12
sale_d_over_mktcap,0.051159678733432086,0.051159678733432086,8.405253379463651e-12
revt_d_over_mktcap,0.051159678733432086,0.051159678733432086,8.405253379463651e-12
fate_over_ceq,0.05092528468910372,0.05092528468910372,1.0452926354248769e-11
ppegt_over_cogs,0.05090041251032759,0.05090041251032759,1.0696969004413008e-11
xrd_over_icapt,-0.050866628810400535,0.050866628810400535,1.1037408658326114e-11
cogs_over_sale,-0.05068256923441657,0.05068256923441657,1.308711315474976e-11
gp_over_sale,0.0506825692344165,0.0506825692344165,1.308711315474976e-11
oiadp_over_xsga,0.050675383649242775,0.050675383649242775,1.3174271718418718e-11
ebit_over_xsga,0.050675383649242775,0.050675383649242775,1.3174271718418718e-11
xsga_over_lct,-0.050662816647842356,0.050662816647842356,1.3328073462495756e-11
ppeveb_over_cogs,0.05057255862723706,0.05057255862723706,1.4485563256765322e-11
dp_over_ppent,-0.050521956441486625,0.050521956441486625,1.517697968522589e-11
dpc_over_emp,0.050436001489954786,0.050436001489954786,1.642623097414433e-11
xrent_over_ppent,-0.05041891243182478,0.05041891243182478,1.6686335578282373e-11
ppent_over_lt,0.05039212030290836,0.05039212030290836,1.71022644599091e-11
tlcf_d_over_ppent,-0.05037778862797825,0.05037778862797825,1.7328903652977884e-11
xpr_over_xsga,0.050279621185211155,0.050279621185211155,1.896233223176518e-11
loxdr_over_mktcap,0.05026579016428887,0.05026579016428887,1.9204262230916092e-11
dpc_d_over_act,0.05026088912420122,0.05026088912420122,1.9290713503435598e-11
ppeveb_d_over_xsga,0.05021695997073253,0.05021695997073253,2.0082803766590585e-11
ppegt_d_over_xsga,0.05017077761647392,0.05017077761647392,2.0949848060629514e-11
reuna_over_ceq,0.0501071419516729,0.0501071419516729,2.220486040825951e-11
capxv_over_ppent,-0.050028619430725174,0.050028619430725174,2.385522704425755e-11
lt_over_sale,-0.04998336961545248,0.04998336961545248,2.4860192114193524e-11
fopo_over_lct,-0.04997037940086306,0.04997037940086306,2.515627247279111e-11
re_d_over_ceq,0.04994862336365323,0.04994862336365323,2.5659897424024586e-11
fopo_over_at,-0.04980676210624483,0.04980676210624483,2.9194377944540246e-11
capx_over_ppent,-0.04972393691535612,0.04972393691535612,3.147381855710545e-11
caps_over_seq,-0.049682853420489045,0.049682853420489045,3.2668212523851146e-11
invt_over_xsga,0.04961620435538794,0.04961620435538794,3.470083360584418e-11
re_d_over_mktcap,0.04954981396193492,0.04954981396193492,3.684842950491441e-11
oibdp_d_over_xsga,0.04947887783092589,0.04947887783092589,3.928678593744164e-11
ebitda_d_over_xsga,0.04947887783092589,0.04947887783092589,3.928678593744164e-11
caps_d_over_emp,-0.04941181514604642,0.04941181514604642,4.1736802999250955e-11
ivncf_over_mktcap,-0.04939709973569338,0.04939709973569338,4.2294075827284337e-11
cogs_d_over_mktcap,0.04925494318778685,0.04925494318778685,4.806641502274393e-11
fincf_over_act,-0.04915531640897409,0.04915531640897409,5.256408954634766e-11
ch_over_act,-0.04910675309352796,0.04910675309352796,5.490323717140493e-11
nopi_over_sale,-0.04910627918172142,0.04910627918172142,5.4926558344949755e-11
mrc1_over_ppent,-0.049082585295494904,0.049082585295494904,5.610496744286566e-11
reuna_over_xsga,0.04905518703953981,0.04905518703953981,5.749846018226878e-11
mrc4_over_sale,-0.049041755741853404,0.049041755741853404,5.819389356740519e-11
caps_d_over_seq,-0.04902233888361826,0.04902233888361826,5.921380558595325e-11
re_over_ceq,0.048821520105140855,0.048821520105140855,7.084254402355969e-11
dpvieb_d_over_lct,0.04879618232025165,0.04879618232025165,7.24598584932468e-11
sstk_over_mktcap,-0.048661394991275156,0.048661394991275156,8.168929410057868e-11
emp_over_sale,-0.048661157117456416,0.048661157117456416,8.170655697088283e-11
fate_over_seq,0.0486410908795846,0.0486410908795846,8.317570841470733e-11
ppegt_d_over_mktcap,0.04863745295720723,0.04863745295720723,8.344481101251527e-11
ch_over_icapt,-0.04862328459679882,0.04862328459679882,8.45010031309291e-11
ap_over_sale,-0.048456838860736054,0.048456838860736054,9.793082466624407e-11
invwip_over_seq,0.04844810549255589,0.04844810549255589,9.869034385545098e-11
wcap_over_at,-0.048417987476816554,0.048417987476816554,1.013540632919079e-10
xacc_over_xsga,0.0483922134743674,0.0483922134743674,1.0368929029429672e-10
invrm_over_xsga,0.04838366344455665,0.04838366344455665,1.0447551209500214e-10
reuna_d_over_ceq,0.048332182526800264,0.048332182526800264,1.0933412011038001e-10
mrct_over_ppent,-0.048324483347479824,0.048324483347479824,1.100794761578209e-10
ppeveb_d_over_mktcap,0.048218944717751046,0.048218944717751046,1.2081128595366718e-10
lcox_over_sale,-0.04817770355423799,0.04817770355423799,1.2527716762294246e-10
icapt_over_xsga,0.048158017101692235,0.048158017101692235,1.2746545268129093e-10
dpact_d_over_lct,0.04794860818641755,0.04794860818641755,1.5318191032620548e-10
caps_over_emp,-0.04791895114145543,0.04791895114145543,1.5721141279712493e-10
rectr_over_seq,0.04775732387412321,0.04775732387412321,1.8105990688793026e-10
invwip_over_ceq,0.04770082637927449,0.04770082637927449,1.902025663972956e-10
dpc_d_over_emp,0.04765893781964408,0.04765893781964408,1.9727077045813385e-10
dpvieb_d_over_at,0.04760261911674194,0.04760261911674194,2.0717957412473954e-10
ppeveb_d_over_emp,0.047578346665948866,0.047578346665948866,2.1159852126156675e-10
ppegt_d_over_emp,0.047394153906068034,0.047394153906068034,2.482679755339459e-10
rectr_over_ceq,0.047336445497931014,0.047336445497931014,2.6098370473882535e-10
invrm_over_act,0.04730582794906023,0.04730582794906023,2.6798610811089625e-10
mrc2_over_ppent,-0.04708640114810876,0.04708640114810876,3.238265520076014e-10
fincf_over_mktcap,-0.04698725060524114,0.04698725060524114,3.5264302042712727e-10
xsga_over_lt,-0.046914221685451576,0.046914221685451576,3.754537461052759e-10
gp_over_act,0.04690918797137987,0.04690918797137987,3.770780363350725e-10
re_over_xsga,0.04688952924817763,0.04688952924817763,3.834875191181878e-10
reuna_d_over_mktcap,0.04674546349823377,0.04674546349823377,4.3381529994716405e-10
rectr_over_at,0.04673424255425524,0.04673424255425524,4.379952493491936e-10
caps_over_ceq,-0.04653139294025659,0.04653139294025659,5.207024870052885e-10
tlcf_over_act,-0.04651245434476416,0.04651245434476416,5.291601145126428e-10
rectr_over_emp,0.04648857533044594,0.04648857533044594,5.400152842248095e-10
ceqt_over_ppent,-0.0464209884605306,0.0464209884605306,5.719309267993659e-10
ni_over_mktcap,0.04633939192929681,0.04633939192929681,6.129202171587015e-10
dpact_d_over_at,0.046325754961698544,0.046325754961698544,6.20044556803513e-10
dcpstk_over_ppent,-0.04628912115409371,0.04628912115409371,6.395854989072126e-10
idit_over_sale,-0.046242673281033285,0.046242673281033285,6.652267941712104e-10
xacc_over_ppent,-0.04611577958901369,0.04611577958901369,7.40497658946062e-10
txdbcl_over_emp,0.04609511916980194,0.04609511916980194,7.53514926984892e-10
rect_over_at,0.046050663380693316,0.046050663380693316,7.822860099730567e-10
ceqt_over_sale,-0.04598280533625958,0.04598280533625958,8.282797232851715e-10
dp_over_at,0.045940530586128236,0.045940530586128236,8.582554560468734e-10
invwip_over_act,0.04593880355542304,0.04593880355542304,8.595022709673031e-10
dp_over_ceq,0.04590714123777498,0.04590714123777498,8.826761511020693e-10
dltr_over_mktcap,0.04588088994470049,0.04588088994470049,9.023506998510397e-10
niadj_over_mktcap,0.04587011725298139,0.04587011725298139,9.105476820671929e-10
tlcf_d_over_emp,-0.045706965588251575,0.045706965588251575,1.0439363296662037e-09
txdb_over_xsga,0.04570311527441485,0.04570311527441485,1.0473038656819248e-09
fincf_over_emp,-0.04570272110745755,0.04570272110745755,1.0476492064080445e-09
capx_over_seq,0.0456615557536818,0.0456615557536818,1.084333232325912e-09
capx_over_ceq,0.04564687418834526,0.04564687418834526,1.0977171141043707e-09
txditc_over_xsga,0.045623832941993035,0.045623832941993035,1.1190471137529372e-09
dltt_over_mktcap,0.045565647154787024,0.045565647154787024,1.1747260674743148e-09
che_over_cogs,-0.04554793545504213,0.04554793545504213,1.1922044431306464e-09
caps_over_act,-0.04553199042767095,0.04553199042767095,1.208156075898964e-09
act_over_at,-0.045456843649987894,0.045456843649987894,1.28617817201483e-09
txdbcl_over_xsga,0.04544709431499511,0.04544709431499511,1.2966536892793902e-09
capxv_over_seq,0.04540263549009913,0.04540263549009913,1.3454878450663675e-09
invrm_over_ceq,0.04539543710057938,0.04539543710057938,1.3535614564062674e-09
capxv_over_ceq,0.04538703800463061,0.04538703800463061,1.3630414621231265e-09
txndbl_over_at,0.04538021156203058,0.04538021156203058,1.370794067755081e-09
nopi_over_ppent,-0.04536178719902046,0.04536178719902046,1.391933268660031e-09
dm_over_xsga,0.04531972962562904,0.04531972962562904,1.4413854339345227e-09
